,citybike_index,fsq_id,name,category_name,distance
12417,610,4ad4c05ef964a520a6f620e3,Nathan Phillips Square,Plaza,419
12490,611,4ad4c05ef964a520a6f620e3,Nathan Phillips Square,Plaza,237
12563,616,4ad4c05ef964a520a6f620e3,Nathan Phillips Square,Plaza,566
12636,646,4ad4c05ef964a520a6f620e3,Nathan Phillips Square,Plaza,790
12709,653,4ad4c05ef964a520a6f620e3,Nathan Phillips Square,Plaza,561
12782,3,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,436
12843,4,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,852
12904,5,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,722
12965,6,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,195
13026,14,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,480
13087,22,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,187
13148,23,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,700
13209,31,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,693
13270,39,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,528
13331,41,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,452
13392,59,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,930
13453,65,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,746
13514,78,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,79
13575,133,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,741
13636,134,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,402
13697,153,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,380
13758,191,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,753
13819,196,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,281
13880,197,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,795
13941,204,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,388
14002,211,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,704
14063,214,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,157
14124,250,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,644
14185,251,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,489
14246,275,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,463
14307,282,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,690
14368,300,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,39
14429,308,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,806
14490,309,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,970
14551,313,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,729
14612,315,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,916
14673,319,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,588
14734,324,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,881
14795,325,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,347
14856,327,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,633
14917,328,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,857
14978,329,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,853
15039,330,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,976
15100,331,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,610
15161,390,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,641
15222,412,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,534
15283,413,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,927
15344,420,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,797
15405,439,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,589
15466,440,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,507
15527,455,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,783
15588,466,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,403
15649,467,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,95
15710,479,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,748
15771,483,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,770
15832,486,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,613
15893,503,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,825
15954,515,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,394
16015,522,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,631
16076,540,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,505
16137,550,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,609
16198,598,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,792
16259,610,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,70
16320,611,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,518
16381,651,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,979
16442,653,4ad8cd16f964a520c91421e3,Yonge-Dundas Square,Plaza,715
16503,3,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,426
16565,5,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,874
16627,6,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,530
16689,14,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,810
16751,22,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,605
16813,30,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,460
16875,31,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,775
16937,39,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,989
16999,41,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,867
17061,59,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,899
17123,65,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,685
17185,78,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,454
17247,110,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,739
17309,134,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,783
17371,149,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,996
17433,151,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,940
17495,153,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,794
17557,186,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,405
17619,188,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,840
17681,196,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,663
17743,201,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,697
17805,203,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,398
17867,204,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,531
17929,214,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,604
17991,250,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,524
18053,251,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,242
18115,275,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,878
18177,282,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,480
18239,300,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,435
18301,308,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,424
18363,309,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,895
18425,313,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,737
18487,315,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,783
18549,319,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,902
18611,322,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,548
18673,324,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,709
18735,325,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,150
18797,327,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,984
18859,331,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,951
18921,388,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,797
18983,390,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,206
19045,412,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,852
19107,420,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,520
19169,439,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,687
19231,440,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,744
19293,455,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,923
19355,456,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,530
19417,466,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,298
19479,467,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,541
19541,479,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,524
19603,483,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,387
19665,503,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,477
19727,515,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,660
19789,522,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,608
19851,540,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,80
19913,550,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,160
19975,556,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,882
20037,598,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,995
20099,610,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,390
20161,611,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,374
20223,616,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,608
20285,653,4ad4c05ef964a5208ef620e3,Old City Hall,Monument,697
20347,3,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,589
20405,12,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,308
20463,30,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,643
20521,42,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,643
20579,97,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,929
20637,102,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,684
20695,109,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,655
20753,116,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,473
20811,136,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,615
20869,149,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,575
20927,176,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,855
20985,186,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,395
21043,201,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,49
21101,202,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,550
21159,203,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,437
21217,207,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,711
21275,208,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,366
21333,215,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,371
21391,230,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,855
21449,247,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,922
21507,250,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,403
21565,251,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,509
21623,286,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,637
21681,288,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,884
21739,300,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,948
21797,305,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,646
21855,308,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,294
21913,309,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,483
21971,313,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,563
22029,315,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,343
22087,322,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,388
22145,324,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,265
22203,325,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,824
22261,371,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,902
22319,390,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,743
22377,411,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,499
22435,420,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,189
22493,437,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,852
22551,453,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,380
22609,456,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,774
22667,466,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,583
22725,483,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,910
22783,505,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,671
22841,515,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,878
22899,522,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,515
22957,528,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,378
23015,540,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,734
23073,550,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,567
23131,556,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,194
23189,567,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,907
23247,598,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,953
23305,599,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,811
23363,610,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,931
23421,616,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,876
23479,638,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,691
23537,641,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,796
23595,646,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,718
23653,650,4bb79860cf2fc9b616779e02,Berczy Park,Urban Park,894
23711,3,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,592
23765,12,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,293
23819,30,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,628
23873,42,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,629
23927,97,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,945
23981,102,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,668
24035,109,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,671
24089,116,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,467
24143,136,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,607
24197,149,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,590
24251,186,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,381
24305,196,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,1014
24359,201,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,38
24413,202,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,566
24467,203,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,423
24521,207,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,705
24575,208,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,350
24629,215,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,355
24683,250,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,409
24737,251,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,506
24791,286,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,645
24845,288,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,896
24899,300,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,946
24953,305,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,630
25007,308,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,281
25061,309,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,498
25115,313,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,574
25169,315,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,357
25223,322,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,372
25277,324,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,278
25331,325,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,817
25385,371,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,918
25439,390,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,731
25493,411,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,483
25547,420,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,188
25601,437,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,864
25655,453,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,393
25709,456,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,758
25763,466,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,582
25817,505,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,663
25871,515,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,883
25925,522,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,523
25979,528,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,393
26033,540,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,724
26087,550,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,557
26141,556,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,202
26195,567,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,922
26249,598,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,964
26303,599,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,798
26357,610,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,929
26411,616,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,860
26465,638,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,699
26519,641,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,788
26573,646,59ab10e242d8c27897e996cb,Dog Fountain,Fountain,702
26627,3,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,442
26628,3,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,442
26703,23,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,939
26704,23,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,939
26779,78,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,929
26780,78,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,929
26855,97,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,742
26856,97,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,742
26931,109,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,552
26932,109,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,552
27007,116,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,691
27008,116,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,691
27083,119,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,956
27084,119,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,956
27159,149,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,371
27160,149,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,371
27235,168,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,972
27236,168,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,972
27311,182,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,871
27312,182,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,871
27387,201,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,286
27388,201,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,286
27463,202,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,447
27464,202,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,447
27539,250,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,232
27540,250,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,232
27615,251,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,458
27616,251,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,458
27691,286,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,724
27692,286,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,724
27767,288,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,879
27768,288,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,879
27843,308,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,409
27844,308,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,409
27919,309,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,269
27920,309,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,269
27995,313,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,331
27996,313,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,331
28071,315,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,124
28072,315,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,124
28147,319,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,842
28148,319,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,842
28223,324,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,33
28224,324,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,33
28299,325,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,796
28300,325,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,796
28375,371,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,766
28376,371,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,766
28451,420,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,203
28452,420,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,203
28527,437,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,855
28528,437,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,855
28603,453,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,405
28604,453,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,405
28679,466,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,486
28680,466,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,486
28755,467,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,886
28756,467,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,886
28831,522,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,307
28832,522,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,307
28907,528,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,348
28908,528,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,348
28983,540,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,752
28984,540,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,752
29059,550,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,613
29060,550,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,613
29135,556,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,331
29136,556,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,331
29211,567,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,687
29212,567,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,687
29287,596,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,797
29288,596,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,797
29363,598,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,719
29364,598,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,719
29439,638,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Art Gallery,774
29440,638,4ad4c05ef964a520e0f620e3,Toronto Sculpture Garden,Park,774
29515,3,4bb3b268eb3e9521cd82cb0a,Cathedral Church of St. James,Church,472
29516,3,4bb3b268eb3e9521cd82cb0a,Cathedral Church of St. James,Park,472
29517,3,4bb3b268eb3e9521cd82cb0a,Cathedral Church of St. James,Sports and Recreation,472
29620,14,4bb3b268eb3e9521cd82cb0a,Cathedral Church of St. James,Church,785
29621,14,4bb3b268eb3e9521cd82cb0a,Cathedral Church of St. James,Park,785
29622,14,4bb3b268eb3e9521cd82cb0a,Cathedral Church of St. James,Sports and Recreation,785
29725,23,4bb3b268eb3e9521cd82cb0a,Cathedral Church of St. James,Church,874
29726,23,4bb3b268eb3e9521cd82cb0a,Cathedral Church of St. James,Park,874
29727,23,4bb3b268eb3e9521cd82cb0a,Cathedral Church of St. James,Sports and Recreation,874
29830,97,4bb3b268eb3e9521cd82cb0a,Cathedral Church of St. James,Church,617
29831,97,4bb3b268eb3e9521cd82cb0a,Cathedral Church of St. James,Park,617
29832,97,4bb3b268eb3e9521cd82cb0a,Cathedral Church of St. James,Sports and Recreation,617
29935,109,4bb3b268eb3e9521cd82cb0a,Cathedral Church of St. James,Church,465
